fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
4.264169607528096,0.2785778222540906,0.40769106004693095,7.191749632406908,0.05535428684341165,24.569728845521322,103.88177028327708,0.9931615398994401,3.127946829137701,0.9466718215735646,10.855462621024785,7
5.700243188634986,0.0858850305319822,0.4288244850454305,14.307856733619046,0.03321693305417654,28.05566459148195,77.21034229204142,0.9889510583998806,2.9173886262498736,0.9643110463747746,12.134031413724005,8
5.906174675647481,0.06841355118632636,0.0688418538309446,8.063417983549861,0.029790795584561897,17.00291310351195,107.73420162897875,0.9893466655711707,2.8428100010653394,0.591545553974772,11.804499941692693,8
6.131086474836995,0.1465398707523532,0.3107021667543191,5.8757885674267305,0.05200079957781591,31.36264312888004,167.71140955378638,0.9908586149791826,3.1392784734932775,0.58232397099636,9.863812783823315,7
5.969831828791631,0.07947070316483894,0.5844634745157122,5.990515229028874,0.04308493958812967,28.258385802287602,145.12431352489483,0.9846022699790415,2.920864766402643,0.6356343056538016,9.252333092633856,8
5.447863779749188,0.1889714212408397,0.35153198608992386,7.176180123458609,0.05312956361234004,15.302769169440806,145.00738366827153,0.9902470044829706,2.910478078633183,0.533938207163659,8.807081860905447,7
6.850971751078242,0.07539527010771356,0.43745548991660954,9.666676177215448,0.06381285951073747,28.309691929483126,130.24612000886066,0.9863571182006547,2.903309333972539,0.8970483774689965,9.540990952008002,7
5.8792517172315675,0.045740412489941595,0.20546367663636225,1.230278236961352,0.019398200816274226,26.569971782701856,108.17041890091271,0.9931929429870906,2.93968586224522,1.0717474994351157,12.685752391879879,7
6.426146692732408,0.18085195116447333,0.31004660888128904,21.028552555791382,0.061714956929551354,27.865918836814014,163.76952407818135,0.9931899833807952,3.014243217811029,0.9825715957749604,12.49221147827794,7
4.820721730620331,0.15583928665881722,0.2974809157261067,6.9395397192278985,0.02566082162718861,9.13702015441628,117.69194063973752,0.9868059334461968,2.8944498089241932,0.7648859381685262,9.477733771258308,8
6.396895665677435,0.28270188738503627,0.39994766559886624,13.583824083698685,0.044716439006900185,37.82405191508034,192.5675664410752,0.9881427459911883,3.0578036951397607,0.8729108234991342,12.945519439986887,7
5.558302854507282,0.4972870749450793,0.42704045575357674,6.085942910798183,0.05721266324519914,41.372639113214,195.0251743776777,0.9875762772880718,3.0219024953442375,0.5362727352914063,10.621525762572144,8
5.5668561617602546,0.28607627207092345,0.5911219729396773,1.9121177865261842,0.031125274834472264,5.660180538951266,117.60765076642254,0.9897366892064839,2.984636421482835,0.42302193502331475,11.578182304222382,7
4.866928415020443,0.2677365338767014,0.28895584961800047,10.600514620741288,0.07426170819897591,42.97386480338604,227.94311773738497,0.9885273280254752,2.9011357908258106,0.5337933956937381,8.46768110705557,7
4.071279881286873,0.15202623949658126,0.23572089004936422,17.46017903623533,0.06479062331621452,6.71263808487004,153.72991100369367,0.998386421315232,3.030363706807039,0.5958564933659609,13.804812377333521,7
6.272709551360155,0.28489669898120784,0.29217222156140654,12.815492416587427,0.040563683267921806,16.018573625044702,241.368828688775,0.9940717515934688,3.1198462572672114,0.7776576821427292,10.587892277455438,7
5.605037818054659,0.36420335512977164,0.3727592437935202,7.2293036643984845,0.047120767231746435,17.079271357463135,79.55267711264386,0.9908541391655682,2.9818907108904376,1.0802753419899453,8.740942950440727,7
5.312006080078249,0.1920242162475271,0.7144957734209298,3.449205153912451,0.03301010319351523,15.4776104712655,165.86288096449496,0.9902168488424785,2.778680756934759,0.6227390703383171,12.985437521491773,7
4.54949528590462,0.17405223295917946,0.4166699193325385,13.990877121913737,0.06286312185525103,16.878517035408407,160.3533861836696,0.9886749605105268,2.907282878399967,0.8024356904817442,11.263831206597109,7
4.424240434173275,0.2105129211687694,0.3179721085004919,6.5179685827167155,0.059455367993450095,26.019049265355523,95.06788799116072,0.9853403969756784,2.8355951334190768,0.719443676468853,13.722993589505908,7
5.612341162115955,0.1060321511645621,0.3709019281589472,6.407362412401782,0.03620681011126333,7.437972184089276,228.0491396211526,0.9864614509365801,3.00169000199387,0.4569296715047022,10.359798422511801,7
5.947922405999169,0.25053473628723455,0.31238997250781975,4.560852904327168,0.04607350179951182,3.388469282816022,135.30177658659125,0.9903139061570809,2.9930874877444045,0.4831195396689565,11.247906603759855,7
6.467917491040029,0.24520684880173266,0.7824714822190584,6.524592988529568,0.06714266114632735,11.202488852869614,136.34061465972425,0.9956066663677782,2.808371256199247,0.7483657214092032,11.466605935829223,8
6.7554313285365355,0.11540917266766604,0.41403590133746077,6.780629232151179,0.0569020101925896,6.311123662142204,94.31421274043245,0.9881279289715379,3.3577475316376963,0.9649407608522387,11.67543690980445,7
5.91561159364751,0.16564238110734514,0.07718630341177196,8.59981692766503,0.055293689908677,25.514801131004532,182.4151637806429,0.9886508405916844,3.040379126237479,0.5091470307658401,11.360513741348724,7
5.651713753500762,0.20723879258540542,0.5982899799333536,6.723614921307725,0.04250486127423903,32.31018645525146,131.05120449321353,0.9870340540930156,3.378981932470354,0.6409494495013198,11.809661664888967,7
5.172145623020805,0.3012100674801305,0.2954012046820298,6.848587000026554,0.05808413151634026,26.80205374024807,141.750250376521,0.992424703418111,2.8381695541223078,0.5491669403623385,12.733695942972872,9
5.247509346131492,0.13522032030904146,0.29088481952385326,17.208973903696748,0.04010132703955556,18.225094755977448,155.513033192587,0.9888700099582421,2.951395985608928,1.0477623640739062,11.229083516268714,7
5.642833656746606,0.190551402113651,0.37183316530130095,6.946534834592912,0.04169086575260702,10.080496115177155,151.65586540214278,0.9936553701269434,2.9539956705380863,0.7313217177124783,9.723257017323638,7
6.304998328403039,0.18749652921171664,0.2655939870555969,10.773921478984676,0.06343449603102141,15.410757031586279,158.66670812475016,0.9902785864604561,3.145601237105924,1.0477770173601386,9.261536328661457,7
5.654923435087946,0.24197577956791827,0.4303326412488231,2.63883293649674,0.06254590464888686,27.403587039509198,140.61742971126583,0.9902977472801818,2.923964144970615,0.5606726717006083,10.538003266984324,7
4.277219675530457,0.09878352908370111,0.33156530269777185,12.171077850568775,0.06836842430651048,23.529860863556728,119.22765180399142,0.9900116463137844,3.242041564943381,0.4875652205288481,10.301678547813996,7
4.705876763136037,0.2352497731129842,0.22709654611736196,9.082133936105292,0.02984370394406141,4.9300255309915,154.02356932556177,0.9916851983162842,3.117434517216879,0.702092351002588,9.749265557614487,7
6.565126884237729,0.2002079749213306,0.4238058924026452,2.6690611997194047,0.03127447722077871,17.38898208507748,128.5273591489465,0.986215213259594,3.005975828868602,0.8038885080463674,10.476780983978035,7
5.576488845250664,0.3156764944782838,0.3126252575446161,11.194449218182031,0.04501836310943309,12.202624183451569,104.10134757800876,0.9957551265356184,2.9067806929746625,0.5454421144846372,11.681605940641417,7
5.803320101330174,0.17842883853719946,0.4187248075403793,7.904656394003159,0.0275701082381067,3.971235201422914,159.96812601624265,0.994254706248447,2.789905428362028,0.6728422451178537,11.970185413303112,7
5.495089784389508,0.1293284164868022,0.31068621370151195,6.422698711872253,0.049382105948799444,31.354920522645255,199.7577382664818,0.9869518742960961,3.1895531410321327,0.928808016300309,12.850414572447661,7
5.484364204648275,0.3151651232493513,0.2506358121533546,2.631097827769724,0.049714788956815935,25.69793299160509,141.8766250537047,0.9907971369867553,3.002314489915812,0.5698258810525826,10.756170918377311,7
6.783566387036587,0.1432201581143341,0.3702114992077703,7.096934490819964,0.028849526952221118,9.256371287565692,132.29811483615637,0.9919315965960189,3.229091712622585,0.9205898971609304,10.64892450886327,7
4.625781939405805,0.26410426723431624,0.2914466981139201,6.751152635450851,0.044335516511239195,20.82105818881564,134.57600124625117,0.9876734703055118,3.005987557151564,0.7340258570002611,13.19390454723994,7
4.449699380585943,0.0858699805096878,0.49873615743940625,7.310011272199471,0.06856467586239315,10.334586177800112,198.32726377015905,0.9866462454212701,2.804546066702958,1.0807875409496175,11.63376970167843,8
5.581772164499743,0.1851685353677659,0.2916645212840346,7.928570009481449,0.035898922626283386,13.471278691780316,154.60530369854968,0.9906125176631647,2.9254927224644,0.7277675113153175,11.743006435519742,7
5.885843083758897,0.4635567713290002,0.3609786561684727,10.816601264331744,0.05307659064431333,14.73162528341021,109.98282532573761,0.997758791500587,2.888421963482199,0.6352673596475271,10.836283479150875,7
7.04322662205467,0.1669182831188618,0.33132904227700927,7.199244190124813,0.05563261166294943,26.893914285387396,101.56160692838925,0.9947802190879012,3.093846872950699,0.6748595179558787,11.296129176527224,7
5.821652753955572,0.14582628185844007,0.30443879058957923,6.059558823739923,0.06461189258071263,21.179874171125988,143.2120895825792,0.9944637166090439,2.8459944012580554,0.8720517765283602,10.853538115634187,7
5.99978128956991,0.15960541401284603,0.27754212246791177,7.1626440375011935,0.05080915516107229,36.50712726826911,232.40704394774778,0.9866789962227538,2.9869727362491894,0.5202722275660967,8.286607063575108,7
5.957079761413227,0.2086193246104567,0.3749960260609587,3.030505539035768,0.022161524996230857,16.0749528148161,132.6419233702707,0.9900612960347792,3.055415306397244,0.7262288218956046,12.355572135911268,7
4.200615379303191,0.1727743521198581,0.4004133191860229,7.729198993092686,0.04426184635943951,20.88249165434578,162.94855613881717,0.9938678425825814,3.1845171451294894,0.759963732632657,13.502437539233089,7
5.533959047944647,0.05214708819113045,0.36973172497733153,5.304030984373507,0.06434263998621609,-0.9926636643185418,159.78468937237997,0.9867036705491121,3.1676337013507454,0.8581532892401147,10.721453849619635,7
6.33171517003398,0.33391055135945197,0.7306180847557576,6.287354656239164,0.031458002869632816,10.442380787652064,133.7107774613801,0.993568425910872,3.1042648801040946,1.0613617607983488,9.732829445738785,7
5.972502128981117,0.20309952843425863,0.30385642542542374,14.64462763702612,0.04292135436239643,25.52114859604722,167.71830953817906,0.9919884973400298,2.903794746484749,0.7745946131678856,12.869765787182807,7
5.943253480630783,0.15719264218391432,0.31236096535415886,6.115841943964927,0.04037343510685632,17.190847577448434,124.12523998998424,0.9944464701827891,2.8292236682546097,0.98986208671785,10.522467014245981,7
5.073411906746147,0.09192703646427451,0.3223300035556923,12.021158507143413,0.05732755222669127,5.299067549095163,126.75671499149779,0.992324710338422,3.1021500180664217,0.7362118976648395,11.824560406432761,7
5.73553739892094,0.3919363271052997,0.4287589685772245,7.148260448428864,0.01925259994663583,23.69743606294359,168.16364562667664,0.9855383270659981,3.1474172966254503,0.962474376972215,11.119396844200656,7
6.199641374672089,0.28141142918558354,0.4439665290108544,8.611096136739858,0.03324920023144314,15.952185419479148,110.40770374740899,0.9884950567209546,3.3037992850758893,0.6829457946844496,12.600018650741804,7
5.297639318735856,0.2560057951908851,0.3683995981376496,4.634474080165632,0.19602993897997983,11.602680432052132,106.28536431814722,0.9932943243682851,3.162135040118501,0.710710194583869,9.528610139043943,7
5.410640288481658,0.4345788249072894,0.33937128421785395,3.757451489137206,0.043358491008954045,13.194660134359529,131.67455348084334,0.9913034629306278,2.745119690021349,0.7474653960875,12.365487935245309,7
5.493089057875616,0.293680164018131,0.5179854724044299,2.5619980335610433,0.04933854998961519,37.078572806263395,194.48050104552735,0.9908748752087584,3.084449194231309,0.663829791624846,13.087142434498835,7
6.469449352800221,0.19245231682737485,0.2905888359438346,6.634488279076562,0.06331268161840903,14.593377270854425,144.10811058659604,0.9950661038114297,2.906739377853879,0.6383653124879008,10.93773587152211,7
4.686256420660589,0.32896398514553093,0.3694188169366803,2.62437061492767,0.068248427328222,12.487011622122385,133.6644216404881,0.9919713435774072,2.9500552123070944,0.7460923362920726,10.323158172711572,7
5.794965802310196,0.28106349901140626,0.4177465744650116,4.55635398280602,0.047223421626275804,21.036349748792624,153.45138796656596,0.9904261057560193,3.344640733467554,0.488888003981563,12.06192674817045,7
5.819008979926909,0.2633136236178548,0.37804479087798026,7.179555231553135,0.04444015711247251,22.389793830664157,134.10604940803827,0.9918456750161987,2.913927562757873,0.7057820406004774,8.766991839880701,7
5.611582898993486,0.4242011658811781,0.4162874674684219,7.294906542584216,0.02671639889181,37.960859759344906,144.03239394322162,0.9869051924889936,2.901514841143321,0.6984551855681445,9.873485641024923,7
6.179919166671395,0.41675339861446703,0.41203131824952055,1.2258335897423875,0.0689324052707975,43.3047382392653,59.25862825912487,0.9913880087197745,2.9127969530914752,0.5647026501008039,11.193918891565495,7
5.785095932762955,0.2623846303285874,0.2072588037493334,11.025466366298856,0.03743086432919024,32.749457531566236,97.80953030045487,0.9897759121878271,2.88966398794602,0.8120617295525931,9.274773502286457,7
4.961011416670926,0.330012937789372,0.30069175019007527,20.649195492540983,0.042553537717102054,12.83162703305032,102.73130920915139,0.9860584801194082,2.9686746023957804,0.9024713555784172,12.283653753937669,7
5.849347603602933,0.20772132740954646,0.40042010070581124,13.085716745910718,0.03617117084918852,5.705397274921541,123.99682850992093,0.9907764492114769,3.0763459645791524,0.8729045699502117,12.89054991867054,7
4.901417005377377,0.10673915667875794,0.2888348517101639,3.1395536765835654,0.04040359084386547,8.444349782667905,175.79732097906756,0.9928403062552505,2.85413675251156,1.034264208236161,11.68132880191577,7
5.513509149941644,0.14252192517726756,0.38804765179533346,3.3383249854122123,0.04538926327746816,5.229281288184218,123.67953158147694,0.9878363179840093,2.9013115750808867,0.5866672674339022,11.515294504577682,7
5.973398059673832,0.08770220120876866,0.4496193661641432,5.016593654435195,0.05744220375212104,44.68732753309312,192.65449494221082,0.9936056750917485,3.350073715798398,0.6994189798497173,13.321259153691663,7
6.455107686012661,0.22964788167230216,0.43203332084514445,3.031640259899617,0.048252052581038034,33.63438364726098,196.15092130087098,0.9988743663975553,2.8952843814013347,0.4789168020098974,10.65724825444087,7
4.798597337099908,0.3758237382881657,0.2770826897525165,4.64760298105967,0.04254528015801107,8.24786969833115,98.91284287663102,0.9943254053085759,3.0579972155873074,0.824168166467625,9.755025712788957,7
4.6551944764616895,0.3191908127387138,0.4135995713666269,19.87948545139066,0.026999588210302877,5.330347367478431,154.97287025661393,0.984165893447816,3.0546058839579326,0.5959080295749675,10.74202686503604,7
5.02781467718618,0.4543101732723692,0.17027510306416332,6.710096808261193,0.0435460583488877,39.137517057229225,91.86175339147273,0.990950051611356,2.9577904136407076,0.6754779110036369,9.425829407676815,8
6.476683810536264,0.25685235660264816,0.3647495785605506,1.7080642136859099,0.044852718644612787,10.671719381638667,253.03283290384212,0.9938754213375905,2.8211730489754965,0.4995900149899399,11.223043523223788,7
6.1100977942499455,0.4068909500966087,0.2818175612083034,2.8829342052728952,0.04713874439959091,16.27510335223692,123.18380275842863,0.9916368436644956,3.3955696015184733,0.39137694729360417,11.7085894457,7
4.19041051631382,0.21421983888966936,0.16864230662650312,17.396216424662946,0.046813574588817075,26.52323218885184,89.41862129115225,0.9938036151994918,3.0540610726681745,0.5883804040237703,8.277242524028633,7
6.220546048320856,0.230642062491354,0.5315945632823582,3.2004451838199905,0.050030213507562246,27.063748721139817,155.1634395588041,0.9921545531330374,2.8903083977344615,0.763912243235176,11.012290935356983,9
4.099262552295521,0.24412743214637417,0.307402219613429,2.105733567467417,0.05102790514336972,30.84542642946183,145.60188410375514,0.9887882376532989,2.9952730806287473,1.17618883406045,10.90106249329521,7
6.009771865483413,0.1480295722287655,0.4502094327067888,6.8926342209693985,0.0373067344330092,24.176914992451387,167.51049998580933,0.9888740308659898,3.061355847123773,0.44841608160517127,12.385336552095271,7
6.32755085111265,0.28139973952621417,0.03941099773612211,9.998188431966923,0.04405696429886479,22.864113178108074,200.28322939826958,1.0028361349669535,3.0602917032362567,0.7556418503113401,12.620120890684147,7
5.846341593704194,0.08080811333378622,0.49155118624492733,6.55954314026119,0.03468476068435192,15.344746060602121,174.60463249782225,0.9955577895137474,2.976221297867176,0.6366858089168195,11.47798703906175,7
6.097952320581805,0.3465571164486862,0.3567856008781401,2.766427332849447,0.05677380695479514,34.31730812734251,105.12900111749101,0.9903860159297977,2.887210310723393,0.7705270792118314,10.827789319362536,7
5.439795886378672,0.16908508446552103,0.2457705829869723,12.00394775715504,0.06249254518576171,22.884010398029847,164.2705591696146,0.9914696469402838,3.220847965549369,0.5419125352059578,9.943425196258996,8
6.246074184827719,0.1899829036003166,0.3942076930750382,2.7365895404145535,0.047634576385397864,18.717454389417043,134.7937279120399,0.9889214683105113,3.086569403794464,1.0852352943634036,13.283129313194966,7
5.509481309899792,0.2518863884395418,0.4301545674950337,2.648778115351322,0.06461253803704117,14.92017262830636,127.19276985456918,0.9894844395566471,3.140205792835725,0.8893788785279474,11.083733235460887,7
6.337446079811263,0.13583022755052446,0.09716307204136665,2.904091938006111,0.05111181815308624,10.602727307184823,183.66127364387265,0.9905504109555606,3.037301969951723,0.7667895779108022,8.589810954094407,7
6.123078121164414,0.2547784744203939,0.6902253347740193,8.693175729919918,0.05172591572595113,18.213428745167754,141.04187530833084,0.9959328049059104,3.227408393949191,0.9770610720735899,10.009316539254904,7
5.733753899042726,0.290542455321768,0.5282124902169036,3.8048287691422304,0.02994398613051769,21.821347459979467,161.06552672170102,0.9902346609997502,3.270389111549145,0.9999177378802813,10.800783303975933,7
5.736929110820238,0.4851908251460011,0.37626099647319167,6.725711322547318,0.03776019490234912,10.319406074398643,127.91612783769177,0.9862836352802187,3.1824540498859673,0.7719007417005928,12.028631268997502,7
4.78466138574961,0.18500823059789917,0.2769143696287625,7.47119332757749,0.055989801363960985,35.71575416086845,131.68870568511073,0.9936717843819465,3.0727780217253287,0.6056449992826565,11.43542753683871,8
6.716691420417084,0.13258064816709558,0.04363264226604291,7.963557276004655,0.022256693981735194,22.812234036536637,133.52574879351678,0.9873554883005278,3.139545305405647,0.4513501075188915,11.294950507835205,7
5.867140987067548,0.19733031171961848,0.33640799846772124,6.097338466905538,0.06037959204408003,36.245573269374376,135.46343881560222,0.9911743391904375,3.16470454055585,0.744750785755256,11.115699028426913,7
6.26985967428401,0.23597088340873798,0.3778620883121734,10.720571545780246,0.03003194698430335,15.257880246557008,160.30175888421343,0.9920497576798993,3.5054934005482976,0.912088756064462,11.956883903565506,7
6.176193826878897,0.19183113780099068,0.3782204563717708,5.139200395796673,0.047497482407563955,10.947514998724493,114.31339151476473,0.989778785383909,2.915840510245806,0.5671776984032069,8.897794194346659,7
5.712671271636095,0.13489041457404777,0.366923911656011,2.55469010479775,0.03819862835776273,0.15523812938434745,123.5069809010784,0.9871531305392932,2.9120012343232182,0.7089844321707088,13.892246512741277,7
6.1163979977185345,0.2894848110744409,0.47891905900272747,15.921442662520043,0.026514770278735403,-1.2805463246002198,171.32081284433076,0.9907717565939775,2.9203454251501233,0.26923268768894004,11.421075763819992,8
6.233430372388492,0.17904490157884698,0.26926238246757384,1.3001387040851111,0.054471427055596405,59.998531790681,118.25534141149471,0.9882439089123333,2.9707221763262495,0.8289675885108502,13.764108760828755,7
5.814015430152034,0.28705739036107003,0.38946896185981483,2.986652583713685,0.03197008696672679,24.971601956627318,128.44816549975087,0.9924667318291611,3.033480729725649,0.719440822940968,9.929758146911496,7
6.43218742517679,0.17403580082235512,0.48672626585795536,5.024955295512392,0.019777075790116547,1.7711580666832347,140.19426640081898,0.9907524720547574,2.949064758303057,0.8610663684203828,12.343970837091803,7
4.817045263242084,0.21757377615597895,0.41654346432358325,10.37210228165264,0.044656506963439424,29.361934737912215,141.95373630618516,0.9901009642854006,2.9999190508224567,0.9309159310569497,10.86016179844649,7
6.255722940109677,0.21442819668805482,0.3465946530278337,6.388687535143463,0.0640308786883506,6.0255237421045145,159.14652570945998,0.9854783178672392,2.8795758035381818,1.148492679954366,11.072098776248373,7
5.699714875931934,0.1760044826419039,0.41932674243840895,8.18083518000247,0.04503643274337184,17.903069168269724,160.25915582925396,0.9862728281427714,3.003033501834053,0.7770988702899484,12.662470345520228,7
7.044138362723673,0.302695888282362,0.40274276320805896,6.44491235299901,0.04571972020185359,-3.1413149296827676,145.44148446498434,0.9926600115758607,2.963068309229272,0.8128529738396567,13.112021624579036,7
5.334800017790084,0.20071469847385723,0.26803866674213556,4.879115023392035,0.053220071368712596,32.57521600004569,125.98099359485168,0.9896072863024635,2.7787897409694593,0.6655300781768487,11.49679785841163,7
5.106986882099579,0.2657271137771874,0.43876306749231214,7.784184118460834,0.04180352222525988,5.866263628925658,176.8703675322093,0.9866147861093943,3.0543694408140936,1.1379967086416225,13.935695397971978,7
4.63896043359318,0.08964417718801342,0.3006130685286553,8.439511810672398,0.05230741639861767,36.51145018867718,178.99207716150636,0.9929411059707809,2.907168555079863,0.6053360711652643,9.32297747192888,7
6.071507564317853,0.07924504743160349,0.37088282833651753,10.03860671186151,0.04085704938296419,32.38369622160307,164.5687736708807,0.9899006285100185,3.239401430958532,0.5040916265689958,10.65157078562031,7
6.348826881097002,0.18115859273009438,0.24873249511120965,13.251583546532725,0.1898882778108774,17.099829325467255,168.78635840123604,0.9948052850351577,3.047558068419196,0.4411688929672253,9.511696213195854,7
7.490552765380131,0.16173240348587248,0.34029700783315836,3.2358322825591066,0.04116032665023437,79.85669530849177,104.79875688072096,0.9886862485225475,3.181709469923041,1.1419593494733178,9.037452791465514,7
4.854009714130634,0.14692361706119794,0.42750441055859034,11.612396320098785,0.05835861914444665,21.732247263216045,121.94241901387497,0.9886948403298703,2.9750804429981486,0.6251461587743969,10.264724264271123,8
5.25385312303805,0.1142097823221719,0.3039960179451979,8.742177791576772,0.0719449778279784,20.47526591017633,188.22533994924476,0.9873295466638478,2.8323917393642835,0.8560986567649698,12.604073075205534,7
5.314704674595575,0.10265467213233301,0.3533406366311302,8.150652940380049,0.05605818050829797,11.83986930350121,241.24918256967217,0.9880626282123918,2.925338538042852,0.8211547412166955,11.722856538382201,7
4.319111762102454,0.20311888684652987,0.44787798405818446,5.981138337668504,0.05614723223364404,14.422737337294866,169.04438399953133,0.9896944032701814,3.2039858284263394,0.8575568807645911,11.968647603685174,7
5.238686273281627,0.2547769430347043,0.35777450008404205,16.68067475007036,0.025560204222582445,15.928682322138103,116.50487679778423,0.9952980784301656,2.838351697436634,0.5654042733357135,10.465733880259194,8
5.958263058848188,0.32371490110048134,0.5250688205990285,7.890413081308472,0.04600128035721525,31.501990231869677,151.38861526964268,0.9915140089692143,3.092383383067007,0.6687256656232516,12.698675706650075,7
6.449959928900685,0.22527759737058994,0.30562018915726624,5.374315440541769,0.030834672056526125,3.3288800373783047,146.97434551959876,0.9874406276659135,3.1882251227772813,1.0011030629254465,8.812208576323595,7
5.188390917853025,0.16150570841011572,0.553711768873727,20.102053314365,0.03995654303833946,11.77248649554916,136.18425427941384,0.9887500511573127,2.8669086603208687,0.5168214072262874,10.589774453044875,7
5.923401436424058,0.3420856212803715,0.38385250855601233,6.023739104588156,0.03915763455042268,16.87483790245313,127.79381635801414,0.9869475396344931,3.067508856283271,0.5903639392875869,8.364882923634324,8
6.377399946620167,0.15270150146420816,0.35655639136882394,8.377146102143179,0.05043295474813442,13.30431514747454,102.16801651727917,0.9892399840220404,2.8639898007369307,0.5964993357207318,12.69012197056589,7
5.878351986202599,0.05511720810492926,0.4305802013442426,3.0040268931359573,0.02632557546791372,12.453818752873644,113.37109148700644,0.992580036281387,3.260923625131864,1.1860996360083433,8.994972257875691,8
6.050677896531822,0.4225432522058228,0.2832549056096782,14.353409614981334,0.04862707512038888,7.327202037810483,139.8733877967416,0.9876427684527231,3.006051923177249,0.7913238902232649,11.197353841941483,11
6.291851203836006,0.1403196031057974,0.5516070136124175,2.971857486970442,0.050198209545856895,10.264625668734201,192.71339071205233,0.9943656962409962,3.0056618856737187,0.5844214136354373,12.679333204249225,7
5.711277110444449,0.2856426636335244,0.5645610718767509,10.597945625909482,0.04873265766440198,30.1517292583721,114.82080858060169,0.9859443159088295,3.1881736924190665,0.8651833726663832,12.673448701890377,7
4.624024276960552,0.1883770400572979,0.4140938466311188,21.262204785225233,0.053969270278772165,14.103197254831025,130.00259910384034,0.9860523942835564,2.8664949297109117,0.5979153492807914,8.726536209956853,7
6.146542480652305,0.16229887410370514,0.4633012189798966,5.631436926514148,0.04174042276090248,8.8458250985823,177.52060240641913,0.9895683554443302,2.8725026908765425,0.33724540463838726,11.381497936090547,7
6.050820955192636,0.48208481116673807,0.4092911133802617,5.548514013316379,0.04510449666625129,37.041861386848296,106.31717978296766,0.9879036814435727,2.9153139579286154,0.8356181617177758,10.736312574305945,7
3.9539355437836456,0.27006695614133025,0.49790012780137843,7.179076246171982,0.04935374382180751,28.99030268772863,113.76207867603642,0.9864194444969948,2.9622021855655283,0.44650922292614587,10.6261652114711,7
5.08998121113169,0.12885627606995476,0.4265778166881504,11.046511277304628,0.050777949385502,9.933190826735316,134.5366772481243,0.9888634119015809,3.1083924816644446,0.7979867599186168,13.488005208013254,7
5.8702840487972034,0.21574365185075595,0.2245893891247977,3.8205348283768887,0.04174160922239563,38.09840639899842,156.87819617186744,0.993344271459442,3.342407866153242,0.9733885182050757,11.410158118214909,7
4.882867526274477,0.2005454214810035,0.368672187303806,2.565717281486514,0.04425074996080774,11.035348815443603,217.38546906960363,0.9881840505787853,2.9381718560797783,0.6577433200239838,10.091133997012754,7
5.0249050432466404,0.10524392432138409,0.3854734557993227,6.724424871267372,0.06287150749907601,7.116023911694761,122.09426357529686,0.989132549028266,3.247085161113566,0.572922614459193,12.629941809732692,7
7.7493357713455895,0.25143614884660725,0.2832273036545571,6.260464989736492,0.05427495609578976,25.477825044104087,128.14465459695668,0.9893385143668403,2.9696133574275736,0.8615907158455575,13.234420740766293,7
5.855227280924131,0.27944796118174614,0.4538369779740067,20.164489136136062,0.049692036970288,41.27960479802896,138.66951518591833,0.9901344688047986,2.9987639102070576,0.5891711250058769,14.206019036689707,9
5.336330562420891,0.213904104554221,0.22761833194748615,10.157978500385804,0.04135608255258691,19.780573725967688,136.2125380418581,0.9888392114460247,2.9517973633713064,0.7654771786559739,13.292754861450325,10
5.945656514554448,0.12134005792280023,0.43604834525697556,2.970057575233393,0.036350487356227125,41.962709615244414,109.83308359883739,0.9944908100164946,2.9407937151214383,0.7534889132182759,11.402044391641429,7
4.158053320457175,0.10831023209647203,0.71452866510575,6.133788114665648,0.03562471990137754,44.99986331231569,143.80076749119166,0.9924097837379349,3.0711902402622595,0.5651802594589928,13.443297693675486,7
5.564550342913434,0.2029324780181629,0.28916092680875327,8.727581041855613,0.057564019735107295,17.854298513625338,82.49113018686133,0.9877144006284428,2.8843682509863298,0.9189228128138311,10.83863055556667,7
5.605648395552532,0.18146834706078557,0.36146291178335105,8.57691281481387,0.05073482432173046,31.618688435604565,141.65184652088024,0.9927097806590464,3.0263666760569903,0.9535858044674248,10.410017103820591,7
6.102335912821674,0.477797017976787,0.2524998416586856,19.82661756549878,0.0660320658991487,-2.575642159772851,200.5161370239483,0.9885458777672428,2.935229467617694,0.7936194004829986,8.109987063538812,7
5.933339424132574,0.17344897224733913,0.3567692559233459,3.014379564351517,0.052382900042118805,27.335402335283845,174.32288012600992,0.9881730167719082,3.1239358137086457,0.6543415532012512,13.546799782489042,7
6.391288506214978,0.4699737061233326,0.2593766954823753,5.559724500657873,0.11490562579158414,8.38196665369243,161.45350572997398,0.9893197932264047,2.8321304726653906,0.7792412812336734,10.855663457058766,7
5.928803931178282,0.20028015561490664,0.41757244810542793,1.8229137626425853,0.04675050324887722,14.842418601862027,159.364893273828,0.9926028432325134,3.087915262018945,0.8414936336513944,10.139802016774215,7
5.8218931232607085,0.45355030469816193,0.403469562843744,1.2620605561458174,0.017873060004692683,25.548426722096103,248.4514767449474,0.9926721874501483,2.9552049373609814,1.0780032685524519,11.665249162083693,7
6.346200652028028,0.09584585770654244,0.5265449683535872,22.52732863296857,0.03974535573365101,1.4475676093216379,145.85826153007278,0.9927567520898033,3.3607735536583645,1.0318783868141252,12.46640570439459,7
5.0570149858832885,0.2618404869880466,0.4240241812049864,15.380998119145804,0.03469980337867256,5.5563765318488905,116.8431273995795,0.985450180332238,2.7997230608777097,0.7643545374035006,10.492100968540607,7
